Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-04-19	33	21	63.6	8	24.2	4	50.0
2021-08-09	40	24	60.0	0	0.0	0	0
2021-03-24	43	29	67.4	12	27.9	9	75.0
2021-04-25	43	28	65.1	10	23.3	7	70.0
2020-06-28	40	13	32.5	0	0.0	0	0
2020-07-08	40	23	57.5	1	2.5	0	0.0
2020-11-08	47	27	57.4	1	2.1	0	0.0
2020-06-02	38	11	28.9	1	2.6	1	100.0
2021-06-27	40	22	55.0	0	0.0	0	0
2020-11-05	47	24	51.1	1	2.1	0	0.0
2021-09-01	40	33	82.5	0	0.0	0	0
2020-12-12	46	30	65.2	3	6.5	0	0.0
2021-04-30	43	31	72.1	7	16.3	7	100.0
2021-04-07	39	27	69.2	13	33.3	4	30.8
2020-05-27	26	9	34.6	1	3.8	1	100.0
2020-08-18	52	34	65.4	1	1.9	0	0.0
2021-05-03	43	28	65.1	8	18.6	6	75.0
2020-08-22	52	29	55.8	1	1.9	0	0.0
2021-03-31	39	32	82.1	15	38.5	6	40.0
2020-09-26	52	28	53.8	0	0.0	0	0
2020-05-02	34	15	44.1	4	11.8	3	75.0
2021-04-23	43	30	69.8	9	20.9	4	44.4
2021-04-05	39	28	71.8	12	30.8	5	41.7
2021-03-25	43	33	76.7	13	30.2	9	69.2
2021-07-22	40	33	82.5	0	0.0	0	0
2021-03-12	43	28	65.1	6	14.0	2	33.3
2021-06-28	40	24	60.0	0	0.0	0	0
2021-01-02	46	37	80.4	3	6.5	2	66.7
2021-01-06	46	42	91.3	5	10.9	4	80.0
2020-04-29	34	15	44.1	4	11.8	3	75.0
2021-06-18	40	22	55.0	0	0.0	0	0
2021-04-04	39	29	74.4	12	30.8	6	50.0
2020-10-11	47	26	55.3	0	0.0	0	0
2021-01-25	46	42	91.3	6	13.0	3	50.0
2020-07-03	40	25	62.5	2	5.0	1	50.0
2021-04-22	43	27	62.8	7	16.3	4	57.1
2021-01-08	46	40	87.0	4	8.7	2	50.0
2021-04-13	39	26	66.7	11	28.2	4	36.4
2021-07-11	40	30	75.0	0	0.0	0	0
2021-04-08	39	22	56.4	11	28.2	3	27.3
2021-02-06	46	45	97.8	5	10.9	2	40.0
2021-06-22	40	25	62.5	0	0.0	0	0
2021-08-28	40	32	80.0	0	0.0	0	0
2021-03-01	43	33	76.7	5	11.6	2	40.0
2021-04-21	43	28	65.1	7	16.3	4	57.1
2021-02-12	46	42	91.3	6	13.0	3	50.0
2020-11-03	47	25	53.2	1	2.1	0	0.0
2020-10-16	47	28	59.6	0	0.0	0	0
2020-08-12	52	27	51.9	0	0.0	0	0
2021-02-13	46	42	91.3	6	13.0	3	50.0
2020-05-03	34	15	44.1	5	14.7	3	60.0
2020-07-23	40	24	60.0	0	0.0	0	0
2021-03-17	43	35	81.4	8	18.6	3	37.5
2021-07-19	40	32	80.0	0	0.0	0	0
2020-08-31	52	26	50.0	1	1.9	0	0.0
2020-10-22	47	23	48.9	0	0.0	0	0
2021-07-18	40	34	85.0	0	0.0	0	0
2021-08-20	40	32	80.0	0	0.0	0	0
2021-07-26	40	35	87.5	0	0.0	0	0
2020-12-06	46	34	73.9	2	4.3	1	50.0
2020-10-13	47	25	53.2	0	0.0	0	0
2021-08-25	40	30	75.0	0	0.0	0	0
2021-05-10	43	26	60.5	4	9.3	3	75.0
2020-12-09	46	40	87.0	4	8.7	2	50.0
2021-06-21	40	29	72.5	0	0.0	0	0
2021-05-21	43	30	69.8	5	11.6	4	80.0
2021-03-20	43	35	81.4	10	23.3	6	60.0
2021-03-04	43	38	88.4	8	18.6	3	37.5
2020-09-23	52	24	46.2	0	0.0	0	0
2020-06-07	38	20	52.6	2	5.3	1	50.0
2020-05-12	26	15	57.7	1	3.8	1	100.0
2021-05-22	43	27	62.8	5	11.6	4	80.0
2020-11-25	52	35	67.3	3	5.8	2	66.7
2021-02-14	46	36	78.3	4	8.7	1	25.0
2020-11-23	52	29	55.8	2	3.8	2	100.0
2021-03-06	44	33	75.0	11	25.0	4	36.4
2020-10-26	47	23	48.9	1	2.1	0	0.0
2020-08-10	52	28	53.8	0	0.0	0	0
2021-02-04	46	41	89.1	4	8.7	1	25.0
2021-05-01	43	30	69.8	6	14.0	6	100.0
2021-03-26	39	33	84.6	13	33.3	8	61.5
2020-06-06	38	19	50.0	2	5.3	1	50.0
2020-12-01	46	34	73.9	2	4.3	1	50.0
2021-02-03	46	34	73.9	4	8.7	2	50.0
2020-11-27	46	31	67.4	3	6.5	1	33.3
2020-09-02	52	28	53.8	0	0.0	0	0
2020-06-20	40	12	30.0	1	2.5	0	0.0
2021-02-02	46	41	89.1	3	6.5	2	66.7
2020-05-25	26	10	38.5	1	3.8	1	100.0
2021-07-29	40	30	75.0	0	0.0	0	0
2021-08-13	40	32	80.0	0	0.0	0	0
2020-08-19	52	37	71.2	1	1.9	0	0.0
2021-06-19	40	23	57.5	0	0.0	0	0
2021-01-31	46	39	84.8	3	6.5	1	33.3
2020-10-23	47	27	57.4	0	0.0	0	0
2021-05-29	43	29	67.4	4	9.3	3	75.0
2021-06-16	40	15	37.5	0	0.0	0	0
2020-08-07	52	32	61.5	0	0.0	0	0
2020-08-02	57	24	42.1	1	1.8	0	0.0
2020-11-20	52	34	65.4	2	3.8	2	100.0
2021-04-20	43	26	60.5	7	16.3	4	57.1
2020-09-29	52	32	61.5	1	1.9	0	0.0
2020-09-18	52	32	61.5	0	0.0	0	0
2020-05-31	26	12	46.2	1	3.8	1	100.0
2021-04-11	39	22	56.4	10	25.6	3	30.0
2021-01-30	46	41	89.1	3	6.5	1	33.3
2020-11-26	52	34	65.4	3	5.8	1	33.3
2021-02-25	43	29	67.4	6	14.0	3	50.0
2020-08-30	52	24	46.2	1	1.9	0	0.0
2020-12-24	46	35	76.1	3	6.5	1	33.3
2021-06-17	40	18	45.0	0	0.0	0	0
2021-05-18	43	23	53.5	4	9.3	2	50.0
2021-02-15	46	37	80.4	5	10.9	1	20.0
2021-01-23	46	42	91.3	6	13.0	2	33.3
2020-08-05	52	32	61.5	0	0.0	0	0
2020-08-06	52	35	67.3	0	0.0	0	0
2020-06-23	40	14	35.0	0	0.0	0	0
2020-12-31	46	37	80.4	1	2.2	1	100.0
2020-06-15	40	12	30.0	0	0.0	0	0
2021-07-10	40	33	82.5	0	0.0	0	0
2021-05-09	43	28	65.1	4	9.3	4	100.0
2021-05-04	43	25	58.1	8	18.6	7	87.5
2020-09-11	52	26	50.0	0	0.0	0	0
2020-08-11	52	31	59.6	0	0.0	0	0
2021-08-06	40	26	65.0	0	0.0	0	0
2021-01-22	46	43	93.5	4	8.7	2	50.0
2020-11-01	47	30	63.8	2	4.3	0	0.0
2021-05-05	41	28	68.3	7	17.1	5	71.4
2021-07-04	40	26	65.0	0	0.0	0	0
2020-05-05	34	18	52.9	4	11.8	3	75.0
2020-12-05	46	36	78.3	3	6.5	2	66.7
2020-10-25	47	26	55.3	1	2.1	0	0.0
2021-04-24	43	32	74.4	10	23.3	5	50.0
2021-05-14	43	27	62.8	3	7.0	2	66.7
2021-01-20	46	39	84.8	4	8.7	2	50.0
2021-03-29	39	33	84.6	14	35.9	9	64.3
2020-08-08	52	30	57.7	0	0.0	0	0
2020-12-20	46	34	73.9	2	4.3	0	0.0
2021-05-30	43	30	69.8	4	9.3	4	100.0
2020-10-02	47	26	55.3	1	2.1	0	0.0
2020-07-15	40	22	55.0	0	0.0	0	0
2021-05-11	43	28	65.1	4	9.3	3	75.0
2021-01-05	46	40	87.0	5	10.9	4	80.0
2021-01-13	46	39	84.8	5	10.9	3	60.0
2020-10-14	47	26	55.3	0	0.0	0	0
2021-06-23	40	32	80.0	0	0.0	0	0
2020-07-20	40	17	42.5	0	0.0	0	0
2020-07-26	40	24	60.0	0	0.0	0	0
2021-04-12	39	26	66.7	12	30.8	4	33.3
2020-11-14	52	29	55.8	1	1.9	0	0.0
2021-03-09	43	33	76.7	8	18.6	3	37.5
2020-09-13	52	23	44.2	0	0.0	0	0
2021-06-26	40	26	65.0	0	0.0	0	0
2021-08-04	40	29	72.5	0	0.0	0	0
2021-07-14	40	33	82.5	0	0.0	0	0
2021-05-24	43	27	62.8	5	11.6	4	80.0
2020-10-24	47	31	66.0	1	2.1	0	0.0
2021-02-08	46	39	84.8	4	8.7	2	50.0
2021-02-19	43	37	86.0	8	18.6	4	50.0
2021-06-29	40	26	65.0	0	0.0	0	0
2020-12-30	46	38	82.6	2	4.3	1	50.0
2020-09-15	52	35	67.3	0	0.0	0	0
2021-06-15	40	23	57.5	0	0.0	0	0
2020-12-03	46	38	82.6	1	2.2	1	100.0
2020-12-11	46	32	69.6	3	6.5	2	66.7
2021-05-02	43	27	62.8	8	18.6	5	62.5
2020-08-17	52	39	75.0	1	1.9	0	0.0
2021-08-05	40	24	60.0	0	0.0	0	0
2021-04-17	33	22	66.7	8	24.2	4	50.0
2020-08-15	52	35	67.3	0	0.0	0	0
2021-03-16	43	39	90.7	8	18.6	5	62.5
2021-08-02	40	31	77.5	0	0.0	0	0
2021-03-08	43	32	74.4	9	20.9	4	44.4
2021-08-16	40	30	75.0	0	0.0	0	0
2021-02-23	43	34	79.1	7	16.3	5	71.4
2020-05-08	26	15	57.7	3	11.5	1	33.3
2021-03-14	43	25	58.1	10	23.3	3	30.0
2021-03-30	39	35	89.7	14	35.9	7	50.0
2021-01-28	46	34	73.9	5	10.9	3	60.0
2021-08-01	40	34	85.0	0	0.0	0	0
2021-04-02	39	27	69.2	12	30.8	5	41.7
2021-02-27	43	27	62.8	7	16.3	2	28.6
2020-05-16	26	15	57.7	1	3.8	1	100.0
2021-01-21	46	41	89.1	3	6.5	2	66.7
2021-07-15	40	35	87.5	0	0.0	0	0
2020-05-10	26	12	46.2	3	11.5	1	33.3
2021-02-10	46	40	87.0	6	13.0	3	50.0
2020-10-15	47	24	51.1	0	0.0	0	0
2020-08-13	52	26	50.0	0	0.0	0	0
2021-05-23	43	26	60.5	5	11.6	4	80.0
2021-05-07	43	31	72.1	5	11.6	4	80.0
2021-08-31	40	30	75.0	0	0.0	0	0
2021-01-18	46	39	84.8	3	6.5	2	66.7
2021-03-18	44	37	84.1	11	25.0	5	45.5
2020-07-13	40	23	57.5	0	0.0	0	0
2020-12-21	46	31	67.4	2	4.3	1	50.0
2020-10-18	47	21	44.7	0	0.0	0	0
2020-09-10	52	24	46.2	0	0.0	0	0
2021-03-03	43	35	81.4	7	16.3	2	28.6
2021-04-03	39	27	69.2	12	30.8	5	41.7
2020-11-30	46	28	60.9	2	4.3	1	50.0
2020-07-16	40	25	62.5	0	0.0	0	0
2021-07-31	40	33	82.5	0	0.0	0	0
2021-06-20	40	26	65.0	0	0.0	0	0
2021-06-14	40	24	60.0	0	0.0	0	0
2020-05-14	26	11	42.3	1	3.8	1	100.0
2020-06-09	40	15	37.5	1	2.5	0	0.0
2020-07-29	40	26	65.0	0	0.0	0	0
2020-07-27	40	26	65.0	0	0.0	0	0
2021-04-29	43	28	65.1	6	14.0	6	100.0
2020-09-14	52	27	51.9	0	0.0	0	0
2021-05-13	43	31	72.1	4	9.3	3	75.0
2020-05-20	26	13	50.0	2	7.7	2	100.0
2021-04-10	39	22	56.4	10	25.6	3	30.0
2020-07-25	40	21	52.5	0	0.0	0	0
2021-07-12	40	35	87.5	0	0.0	0	0
2021-05-20	43	31	72.1	5	11.6	4	80.0
2020-06-26	40	18	45.0	0	0.0	0	0
2020-10-17	47	25	53.2	0	0.0	0	0
2020-06-17	40	15	37.5	0	0.0	0	0
2020-06-19	40	12	30.0	1	2.5	0	0.0
2020-05-22	26	12	46.2	3	11.5	1	33.3
2021-07-01	40	24	60.0	0	0.0	0	0
2020-10-28	47	25	53.2	1	2.1	0	0.0
2021-01-12	46	36	78.3	2	4.3	1	50.0
2021-02-05	46	40	87.0	5	10.9	1	20.0
2021-04-06	39	29	74.4	13	33.3	5	38.5
2020-07-31	55	32	58.2	0	0.0	0	0
2021-06-05	40	30	75.0	4	10.0	3	75.0
2021-06-12	40	25	62.5	0	0.0	0	0
2020-12-16	46	33	71.7	1	2.2	0	0.0
2021-02-20	43	35	81.4	7	16.3	4	57.1
2020-10-12	47	25	53.2	0	0.0	0	0
2021-07-30	40	30	75.0	0	0.0	0	0
2020-08-21	52	31	59.6	1	1.9	0	0.0
2021-01-16	46	39	84.8	1	2.2	1	100.0
2020-12-15	46	34	73.9	2	4.3	0	0.0
2020-10-30	47	30	63.8	2	4.3	0	0.0
2020-07-14	40	22	55.0	0	0.0	0	0
2021-07-06	40	32	80.0	0	0.0	0	0
2020-06-14	40	17	42.5	0	0.0	0	0
2020-12-10	46	36	78.3	3	6.5	2	66.7
2020-07-05	40	17	42.5	1	2.5	0	0.0
2020-12-23	46	35	76.1	4	8.7	1	25.0
2021-02-26	43	32	74.4	8	18.6	2	25.0
2021-01-27	46	40	87.0	4	8.7	2	50.0
2020-05-06	34	18	52.9	4	11.8	2	50.0
2021-01-11	46	34	73.9	2	4.3	1	50.0
2020-07-19	40	21	52.5	0	0.0	0	0
2021-08-12	40	31	77.5	0	0.0	0	0
2020-07-12	40	21	52.5	0	0.0	0	0
2021-05-25	43	26	60.5	5	11.6	5	100.0
2020-09-28	52	27	51.9	0	0.0	0	0
2020-09-01	52	26	50.0	0	0.0	0	0
2021-07-20	40	32	80.0	0	0.0	0	0
2020-11-17	52	35	67.3	1	1.9	1	100.0
2020-06-04	38	17	44.7	2	5.3	1	50.0
2020-12-25	46	28	60.9	3	6.5	1	33.3
2020-11-07	47	28	59.6	1	2.1	0	0.0
2020-05-15	26	10	38.5	1	3.8	1	100.0
2020-12-29	46	36	78.3	3	6.5	1	33.3
2020-09-03	52	28	53.8	0	0.0	0	0
2021-07-09	40	30	75.0	0	0.0	0	0
2021-02-28	43	31	72.1	5	11.6	2	40.0
2020-04-30	34	16	47.1	4	11.8	3	75.0
2020-05-26	26	12	46.2	1	3.8	1	100.0
2021-02-11	46	42	91.3	6	13.0	4	66.7
2021-01-04	46	37	80.4	5	10.9	2	40.0
2020-11-16	52	27	51.9	1	1.9	1	100.0
2021-02-24	43	31	72.1	7	16.3	4	57.1
2021-06-08	40	24	60.0	3	7.5	2	66.7
2021-08-30	40	27	67.5	0	0.0	0	0
2020-06-22	40	14	35.0	0	0.0	0	0
2021-03-21	43	34	79.1	11	25.6	7	63.6
2020-07-06	40	22	55.0	1	2.5	0	0.0
2021-01-17	46	36	78.3	3	6.5	0	0.0
2020-11-24	52	32	61.5	2	3.8	2	100.0
2021-06-30	40	27	67.5	0	0.0	0	0
2020-09-27	52	31	59.6	0	0.0	0	0
2020-07-17	40	23	57.5	0	0.0	0	0
2021-02-01	46	40	87.0	3	6.5	2	66.7
2020-12-19	46	32	69.6	1	2.2	0	0.0
2021-02-16	46	38	82.6	6	13.0	2	33.3
2020-05-23	26	12	46.2	1	3.8	1	100.0
2021-07-21	40	33	82.5	0	0.0	0	0
2020-10-20	47	26	55.3	0	0.0	0	0
2020-11-02	47	28	59.6	1	2.1	0	0.0
2021-01-01	46	33	71.7	1	2.2	1	100.0
2021-05-31	43	31	72.1	4	9.3	4	100.0
2021-06-01	40	30	75.0	4	10.0	4	100.0
2020-05-21	26	13	50.0	3	11.5	2	66.7
2021-06-13	40	22	55.0	0	0.0	0	0
2020-07-10	40	26	65.0	1	2.5	0	0.0
2020-07-09	40	26	65.0	1	2.5	0	0.0
2021-01-07	46	40	87.0	5	10.9	4	80.0
2020-06-16	40	15	37.5	0	0.0	0	0
2021-03-28	39	36	92.3	15	38.5	9	60.0
2021-08-03	40	30	75.0	0	0.0	0	0
2020-06-01	26	11	42.3	1	3.8	1	100.0
2020-12-17	46	37	80.4	1	2.2	0	0.0
2020-06-24	40	17	42.5	0	0.0	0	0
2021-05-12	43	33	76.7	4	9.3	3	75.0
2021-08-15	40	32	80.0	0	0.0	0	0
2021-01-19	46	43	93.5	4	8.7	2	50.0
2021-03-23	43	33	76.7	12	27.9	8	66.7
2021-08-17	40	34	85.0	0	0.0	0	0
2020-06-10	40	16	40.0	0	0.0	0	0
2020-10-01	52	27	51.9	1	1.9	0	0.0
2020-05-11	26	14	53.8	2	7.7	2	100.0
2021-03-19	43	41	95.3	10	23.3	5	50.0
2020-06-08	38	15	39.5	1	2.6	1	100.0
2020-05-01	34	16	47.1	4	11.8	3	75.0
2021-04-26	43	30	69.8	10	23.3	7	70.0
2021-07-03	40	27	67.5	0	0.0	0	0
2021-03-02	43	38	88.4	8	18.6	2	25.0
2020-06-05	38	13	34.2	2	5.3	1	50.0
2020-12-22	46	37	80.4	2	4.3	1	50.0
2020-05-09	26	12	46.2	3	11.5	1	33.3
2020-04-26	34	18	52.9	8	23.5	4	50.0
2021-08-08	40	23	57.5	0	0.0	0	0
2021-08-26	40	34	85.0	0	0.0	0	0
2020-12-28	46	31	67.4	3	6.5	1	33.3
2020-06-30	40	18	45.0	0	0.0	0	0
2021-08-22	40	29	72.5	0	0.0	0	0
2021-08-21	40	36	90.0	0	0.0	0	0
2021-04-28	43	35	81.4	9	20.9	8	88.9
2020-06-27	40	15	37.5	0	0.0	0	0
2020-10-27	47	29	61.7	1	2.1	0	0.0
2020-10-03	47	30	63.8	1	2.1	0	0.0
2021-08-24	40	31	77.5	0	0.0	0	0
2020-11-21	52	34	65.4	2	3.8	2	100.0
2020-09-21	52	28	53.8	0	0.0	0	0
2021-03-15	43	29	67.4	9	20.9	5	55.6
2020-12-08	46	37	80.4	4	8.7	2	50.0
2020-11-12	47	40	85.1	2	4.3	1	50.0
2020-09-17	52	28	53.8	0	0.0	0	0
2021-07-13	40	32	80.0	0	0.0	0	0
2021-03-10	43	33	76.7	6	14.0	2	33.3
2021-06-25	40	32	80.0	0	0.0	0	0
2020-11-10	47	29	61.7	0	0.0	0	0
2021-06-03	40	28	70.0	4	10.0	3	75.0
2020-07-07	40	22	55.0	0	0.0	0	0
2021-05-19	43	26	60.5	5	11.6	3	60.0
2021-07-17	40	37	92.5	0	0.0	0	0
2021-08-07	40	28	70.0	0	0.0	0	0
2021-06-09	40	29	72.5	1	2.5	0	0.0
2021-06-11	40	30	75.0	1	2.5	0	0.0
2020-08-28	52	31	59.6	1	1.9	0	0.0
2020-07-28	40	28	70.0	0	0.0	0	0
2020-09-09	52	28	53.8	0	0.0	0	0
2020-11-18	52	30	57.7	3	5.8	2	66.7
2020-06-12	40	14	35.0	0	0.0	0	0
2020-12-18	46	34	73.9	1	2.2	0	0.0
2020-05-24	26	10	38.5	1	3.8	0	0.0
2021-03-11	43	28	65.1	6	14.0	2	33.3
2020-08-20	52	32	61.5	1	1.9	0	0.0
2020-11-06	47	26	55.3	1	2.1	0	0.0
2020-10-31	47	28	59.6	2	4.3	0	0.0
2020-05-18	26	12	46.2	1	3.8	1	100.0
2020-09-04	52	30	57.7	0	0.0	0	0
2020-12-04	46	40	87.0	3	6.5	1	33.3
2020-06-25	40	18	45.0	0	0.0	0	0
2021-05-27	43	30	69.8	4	9.3	4	100.0
2020-07-21	40	17	42.5	0	0.0	0	0
2020-09-06	52	29	55.8	0	0.0	0	0
2020-04-27	34	16	47.1	6	17.6	3	50.0
2021-05-16	43	27	62.8	3	7.0	3	100.0
2020-09-08	52	29	55.8	0	0.0	0	0
2020-10-04	47	25	53.2	0	0.0	0	0
2020-09-16	52	30	57.7	0	0.0	0	0
2020-07-22	40	22	55.0	0	0.0	0	0
2021-08-19	40	28	70.0	0	0.0	0	0
2020-11-13	52	34	65.4	1	1.9	0	0.0
2021-01-14	46	39	84.8	3	6.5	2	66.7
2020-12-13	46	34	73.9	3	6.5	0	0.0
2021-01-10	46	35	76.1	2	4.3	2	100.0
2021-08-14	40	35	87.5	0	0.0	0	0
2021-05-28	43	29	67.4	4	9.3	4	100.0
2020-10-19	47	19	40.4	0	0.0	0	0
2020-08-24	52	31	59.6	1	1.9	0	0.0
2020-08-16	52	39	75.0	1	1.9	0	0.0
2020-11-28	46	30	65.2	4	8.7	2	50.0
2020-08-26	52	31	59.6	1	1.9	0	0.0
2020-07-30	40	24	60.0	0	0.0	0	0
2021-01-15	46	37	80.4	3	6.5	2	66.7
2021-05-17	43	27	62.8	3	7.0	3	100.0
2020-05-28	26	8	30.8	1	3.8	1	100.0
2020-11-11	47	31	66.0	0	0.0	0	0
2021-02-09	46	41	89.1	5	10.9	2	40.0
2020-05-17	26	12	46.2	1	3.8	1	100.0
2021-07-08	40	33	82.5	0	0.0	0	0
2021-02-21	43	32	74.4	7	16.3	5	71.4
2020-05-13	26	9	34.6	1	3.8	1	100.0
2021-04-09	39	25	64.1	10	25.6	3	30.0
2020-12-02	46	32	69.6	0	0.0	0	0
2021-06-10	40	32	80.0	1	2.5	0	0.0
2021-02-22	43	32	74.4	7	16.3	5	71.4
2021-05-08	43	34	79.1	4	9.3	4	100.0
2020-08-23	52	29	55.8	1	1.9	0	0.0
2020-07-24	40	21	52.5	0	0.0	0	0
2020-09-22	52	29	55.8	0	0.0	0	0
2020-12-27	46	29	63.0	2	4.3	1	50.0
2020-10-09	47	28	59.6	0	0.0	0	0
2021-08-10	40	29	72.5	0	0.0	0	0
2020-11-15	52	33	63.5	1	1.9	1	100.0
2021-01-09	46	34	73.9	2	4.3	2	100.0
2020-09-30	52	22	42.3	1	1.9	0	0.0
2020-11-09	47	26	55.3	1	2.1	0	0.0
2021-07-24	40	36	90.0	0	0.0	0	0
2020-10-21	47	26	55.3	0	0.0	0	0
2021-01-26	46	43	93.5	5	10.9	3	60.0
2021-08-18	40	34	85.0	0	0.0	0	0
2021-03-27	39	35	89.7	15	38.5	9	60.0
2020-08-27	52	30	57.7	1	1.9	0	0.0
2020-12-26	46	30	65.2	3	6.5	1	33.3
2020-09-24	52	33	63.5	0	0.0	0	0
2020-05-30	26	12	46.2	1	3.8	1	100.0
2021-08-29	40	28	70.0	0	0.0	0	0
2021-07-07	40	30	75.0	0	0.0	0	0
